signal_i,entry_i,exit_i,side,entry_price,initial_risk,initial_stop,exit_price,exit_reason,tp_i,tp_price,partial,gross_r,net_r,tail_price_r,gross_pnl,fees,net_pnl,censored,ambiguous_bar_count,entry_open_beyond_target,same_open_be_approximation,marketable_be_approximation,signal_time,entry_time,exit_time,signal_close,month,hold_hours,rsi,gate_rsi_line,gate_sar_strong_same_bar,gate_sar_strong_window,gate_sar_direction
42192,42193,42345,-1,3765.85,112.9755,3878.8255,3878.8255,initial_stop,,,False,-1.0000000000000002,-1.0676666666666668,-1.0000000000000002,-112.97550000000001,7.6446755,-120.62017550000002,False,0,False,False,False,2024-05-26T04:00:00+00:00,2024-05-26T04:05:00+00:00,2024-05-26T16:45:00+00:00,2024-05-26T04:05:00+00:00,2024-05,12.75,63.92665463620738,False,False,False,False
42236,42237,42458,-1,3789.54,113.6862,3903.2262,3903.2262,initial_stop,,,False,-1.0000000000000009,-1.0676666666666674,-1.0000000000000009,-113.6862000000001,7.6927662,-121.3789662000001,False,0,False,False,False,2024-05-26T07:40:00+00:00,2024-05-26T07:45:00+00:00,2024-05-27T02:10:00+00:00,2024-05-26T07:45:00+00:00,2024-05,18.5,74.55356258406827,True,False,False,False
42323,42324,42669,-1,3863.12,115.89359999999999,3979.0135999999998,3885.11,break_even_marketable,42669.0,3885.11,True,-0.1897430056534635,-0.2565994153257836,-0.1897430056534635,-21.990000000000236,7.7482299999999995,-29.738230000000236,False,1,False,False,True,2024-05-26T14:55:00+00:00,2024-05-26T15:00:00+00:00,2024-05-27T19:45:00+00:00,2024-05-26T15:00:00+00:00,2024-05,28.833333333333332,82.11317322885091,True,False,False,False
42464,42465,42744,-1,3927.32,117.8196,4045.1396,3847.64,opposite_signal_close,42669.0,3885.11,True,0.5172738661479089,0.45112447334739014,0.6762881557907199,60.945000000000164,7.7936950000000005,53.151305000000164,False,0,False,False,False,2024-05-27T02:40:00+00:00,2024-05-27T02:45:00+00:00,2024-05-28T02:00:00+00:00,2024-05-27T02:45:00+00:00,2024-05,23.333333333333332,74.17762353665107,True,False,False,False
42744,42745,42887,1,3847.63,115.4289,3732.2011,3855.32526,break_even,42843.0,3931.66,True,0.39732363385599145,0.33025964355546883,0.06666666666666633,45.862629999999854,7.7411226300000004,38.121507369999854,False,0,False,False,False,2024-05-28T02:00:00+00:00,2024-05-28T02:05:00+00:00,2024-05-28T13:55:00+00:00,2024-05-28T02:05:00+00:00,2024-05,11.916666666666666,31.90078119091052,False,False,False,False
42946,42947,43508,1,3787.88,113.6364,3674.2436000000002,3816.52,opposite_signal_close,43504.0,3808.51,True,0.21678793062786214,0.1499044760305676,0.2520319193497847,24.63499999999999,7.600395000000001,17.034604999999992,False,1,False,False,False,2024-05-28T18:50:00+00:00,2024-05-28T18:55:00+00:00,2024-05-30T17:40:00+00:00,2024-05-28T18:55:00+00:00,2024-05,46.833333333333336,28.931741826925716,True,False,False,False
43396,43397,43508,1,3708.29,111.2487,3597.0413,3816.52,opposite_signal_close,43504.0,3808.51,True,0.9368648802188263,0.8692613486719408,0.9728653008978984,104.22500000000014,7.520805,96.70419500000014,False,0,False,False,False,2024-05-30T08:20:00+00:00,2024-05-30T08:25:00+00:00,2024-05-30T17:40:00+00:00,2024-05-30T08:25:00+00:00,2024-05,9.333333333333334,29.369056882313558,True,False,True,False
43508,43509,44303,-1,3816.51,114.4953,3931.0053000000003,3808.87698,break_even,44256.0,3791.19,True,0.14390555769538305,0.07738279658641174,0.06666666666666854,16.47651000000019,7.6165434900000015,8.859966510000188,False,0,False,False,False,2024-05-30T17:40:00+00:00,2024-05-30T17:45:00+00:00,2024-06-02T11:55:00+00:00,2024-05-30T17:45:00+00:00,2024-05,66.25,71.8338805688768,True,False,False,False
44377,44378,44477,1,3767.43,113.02289999999999,3654.4071,3815.86,opposite_signal_close,44470.0,3807.09,True,0.3896997865034458,0.3226434200502757,0.42849723374643806,44.0450000000003,7.578905000000001,36.4660950000003,False,0,False,False,False,2024-06-02T18:05:00+00:00,2024-06-02T18:10:00+00:00,2024-06-03T02:25:00+00:00,2024-06-02T18:10:00+00:00,2024-06,8.333333333333334,38.2557161800213,False,False,True,False
44477,44478,44627,-1,3815.86,114.4758,3930.3358000000003,3770.08,opposite_signal_close,44625.0,3774.41,True,0.38099755581529227,0.3147118867044409,0.39990984994208556,43.61500000000024,7.5881050000000005,36.02689500000024,False,0,False,False,False,2024-06-03T02:25:00+00:00,2024-06-03T02:30:00+00:00,2024-06-03T14:55:00+00:00,2024-06-03T02:30:00+00:00,2024-06,12.5,67.53445187235673,False,True,True,True
44507,44508,44627,-1,3817.69,114.5307,3932.2207,3770.08,opposite_signal_close,44625.0,3774.41,True,0.3967931742318886,0.33052330073945385,0.4156964027985521,45.445000000000164,7.5899350000000005,37.85506500000017,False,0,False,False,False,2024-06-03T04:55:00+00:00,2024-06-03T05:00:00+00:00,2024-06-03T14:55:00+00:00,2024-06-03T05:00:00+00:00,2024-06,10.0,61.84985354394243,False,False,False,False
44526,44527,44627,-1,3828.35,114.8505,3943.2005,3770.08,opposite_signal_close,44625.0,3774.41,True,0.48850462122498395,0.42232645917954226,0.5073552139520505,56.10500000000002,7.600595,48.50440500000002,False,0,False,False,False,2024-06-03T06:30:00+00:00,2024-06-03T06:35:00+00:00,2024-06-03T14:55:00+00:00,2024-06-03T06:35:00+00:00,2024-06,8.416666666666666,61.546208430035286,False,False,False,False
44627,44628,44901,1,3770.07,113.10210000000001,3656.9679,3777.6101400000002,break_even,44900.0,3783.77,True,0.09389807969966907,0.027137514953302737,0.06666666666666723,10.620069999999942,7.55076007,3.0693099299999416,False,0,False,False,False,2024-06-03T14:55:00+00:00,2024-06-03T15:00:00+00:00,2024-06-04T13:45:00+00:00,2024-06-03T15:00:00+00:00,2024-06,22.833333333333332,22.759210927958136,True,False,False,False
45240,45241,45505,-1,3863.71,115.9113,3979.6213000000002,3855.98258,break_even,45469.0,3839.4500000000003,True,0.13798231923893498,0.07145363489150725,0.0666666666666681,15.993709999999965,7.71142629,8.282283709999964,False,0,False,False,False,2024-06-05T18:00:00+00:00,2024-06-05T18:05:00+00:00,2024-06-06T16:05:00+00:00,2024-06-05T18:05:00+00:00,2024-06,22.083333333333332,80.09129651949951,True,False,False,False
45262,45263,45544,-1,3873.95,116.21849999999999,3990.1684999999998,3823.31,opposite_signal_close,45469.0,3839.4500000000003,True,0.36629280192051794,0.29999242805577175,0.435730972263451,42.56999999999971,7.70533,34.864669999999705,False,0,False,False,False,2024-06-05T19:50:00+00:00,2024-06-05T19:55:00+00:00,2024-06-06T19:20:00+00:00,2024-06-05T19:55:00+00:00,2024-06,23.5,67.06210592249775,False,False,True,False
45544,45545,45740,1,3823.3,114.699,3708.601,3826.66,break_even_marketable,45740.0,3826.66,True,0.02929406533622501,-0.03740189539577789,0.02929406533622501,3.3599999999996726,7.64996,-4.2899600000003275,False,1,False,False,True,2024-06-06T19:20:00+00:00,2024-06-06T19:25:00+00:00,2024-06-07T11:40:00+00:00,2024-06-06T19:25:00+00:00,2024-06,16.333333333333332,40.61046716310996,False,False,False,False
45552,45553,45742,1,3772.28,113.1684,3659.1116,3837.32,opposite_signal_close,45740.0,3826.66,True,0.5276207846006465,0.4604264971493792,0.57471873773951,59.70999999999981,7.6042700000000005,52.10572999999981,False,0,False,False,False,2024-06-06T20:00:00+00:00,2024-06-06T20:05:00+00:00,2024-06-07T11:50:00+00:00,2024-06-06T20:05:00+00:00,2024-06,15.833333333333334,16.35218717620458,True,False,False,False
45742,45743,45778,-1,3837.33,115.11989999999999,3952.4499,3829.65534,break_even,45750.0,3790.08,True,0.23855415093307125,0.17212603841733765,0.0666666666666678,27.462330000000065,7.647197670000001,19.815132330000065,False,1,False,False,False,2024-06-07T11:50:00+00:00,2024-06-07T11:55:00+00:00,2024-06-07T14:50:00+00:00,2024-06-07T11:55:00+00:00,2024-06,3.0,79.18129485804883,True,False,False,False
45803,45804,45816,1,3785.12,113.55359999999999,3671.5663999999997,3671.5663999999997,initial_stop,,,False,-1.0000000000000018,-1.0656666666666683,-1.0000000000000018,-113.55360000000019,7.4566864,-121.01028640000018,False,0,False,False,False,2024-06-07T16:55:00+00:00,2024-06-07T17:00:00+00:00,2024-06-07T18:00:00+00:00,2024-06-07T17:00:00+00:00,2024-06,1.0833333333333333,31.597256876161893,False,False,False,False
45817,45818,46330,1,3660.97,109.8291,3551.1409,3709.51,opposite_signal_close,46316.0,3693.84,True,0.37062126522024114,0.3035839772883542,0.4419593714234244,40.70500000000038,7.362645,33.34235500000038,False,0,False,False,False,2024-06-07T18:05:00+00:00,2024-06-07T18:10:00+00:00,2024-06-09T12:50:00+00:00,2024-06-07T18:10:00+00:00,2024-06,42.75,28.778503480080133,True,True,True,True
45842,45843,46330,1,3675.92,110.27759999999999,3565.6424,3709.51,opposite_signal_close,46316.0,3693.84,True,0.23354697599512603,0.16664676235246426,0.3045949494729677,25.75500000000011,7.377595,18.37740500000011,False,0,False,False,False,2024-06-07T20:10:00+00:00,2024-06-07T20:15:00+00:00,2024-06-09T12:50:00+00:00,2024-06-07T20:15:00+00:00,2024-06,40.666666666666664,42.194727220935206,False,False,False,False
46330,46331,46653,-1,3709.51,111.2853,3820.7953,3702.0909800000004,break_even,46509.0,3683.56,True,0.1499255517125806,0.0834088105976265,0.06666666666666503,16.684510000000046,7.4023354900000005,9.282174510000045,False,0,False,False,False,2024-06-09T12:50:00+00:00,2024-06-09T12:55:00+00:00,2024-06-10T15:45:00+00:00,2024-06-09T12:55:00+00:00,2024-06,26.916666666666668,77.89146401948726,True,False,False,False
47163,47164,47517,-1,3552.54,106.5762,3659.1162,3449.41,opposite_signal_close,47362.0,3506.96,True,0.6976698362298526,0.6317008393994158,0.9676644504120067,74.35500000000002,7.030725,67.32427500000001,False,0,False,False,False,2024-06-12T10:15:00+00:00,2024-06-12T10:20:00+00:00,2024-06-13T15:45:00+00:00,2024-06-12T10:20:00+00:00,2024-06,29.5,69.23863829822263,False,False,False,False
47191,47192,47517,-1,3619.84,108.5952,3728.4352000000003,3449.41,opposite_signal_close,47362.0,3506.96,True,1.3044315034182008,1.2390692682549522,1.5694063826025486,141.6550000000002,7.098025000000001,134.5569750000002,False,0,False,False,False,2024-06-12T12:35:00+00:00,2024-06-12T12:40:00+00:00,2024-06-13T15:45:00+00:00,2024-06-12T12:40:00+00:00,2024-06,27.166666666666668,85.18223718603576,True,False,False,False
47195,47196,47517,-1,3637.66,109.12979999999999,3746.7898,3449.41,opposite_signal_close,47362.0,3506.96,True,1.461333201380374,1.3961278679150875,1.7250100339229066,159.4749999999999,7.115845,152.3591549999999,False,0,False,False,False,2024-06-12T12:55:00+00:00,2024-06-12T13:00:00+00:00,2024-06-13T15:45:00+00:00,2024-06-12T13:00:00+00:00,2024-06,26.833333333333332,81.17419881044323,True,False,False,False
47197,47198,47517,-1,3650.59,109.5177,3760.1077,3449.41,opposite_signal_close,47362.0,3506.96,True,1.5742204228175007,1.5091279765736516,1.836963340172413,172.4050000000002,7.128775000000001,165.2762250000002,False,0,False,False,False,2024-06-12T13:05:00+00:00,2024-06-12T13:10:00+00:00,2024-06-13T15:45:00+00:00,2024-06-12T13:10:00+00:00,2024-06,26.666666666666668,83.30656326116856,True,False,False,False
47517,47518,47808,1,3449.19,103.4757,3345.7143,3456.08838,break_even,47683.0,3515.06,True,0.3516206220397638,0.28460233475105734,0.06666666666666751,36.38418999999999,6.934764190000001,29.449425809999987,False,0,False,False,False,2024-06-13T15:45:00+00:00,2024-06-13T15:50:00+00:00,2024-06-14T16:00:00+00:00,2024-06-13T15:50:00+00:00,2024-06,24.25,29.823074589747165,True,False,False,False
47809,47810,48788,1,3409.19,102.2757,3306.9143,3416.00838,break_even,47978.0,3554.82,True,0.7452815282613576,0.6778695800664296,0.06666666666666825,76.22419000000014,6.894604190000001,69.32958581000014,False,0,False,False,False,2024-06-14T16:05:00+00:00,2024-06-14T16:10:00+00:00,2024-06-18T01:40:00+00:00,2024-06-14T16:10:00+00:00,2024-06,81.58333333333333,15.083274367119756,True,False,True,False
48599,48600,48788,1,3513.0,105.39,3407.61,3407.61,initial_stop,,,False,-0.9999999999999988,-1.0656666666666654,-0.9999999999999988,-105.38999999999987,6.92061,-112.31060999999987,False,0,False,False,False,2024-06-17T09:55:00+00:00,2024-06-17T10:00:00+00:00,2024-06-18T01:40:00+00:00,2024-06-17T10:00:00+00:00,2024-06,15.75,26.057412397268507,True,False,False,False
49072,49073,49505,-1,3528.67,105.8601,3634.5301,3537.04,break_even_marketable,49505.0,3537.04,True,-0.07906661716737365,-0.1458123504512077,-0.07906661716737365,-8.36999999999989,7.065710000000001,-15.435709999999892,False,1,False,False,True,2024-06-19T01:20:00+00:00,2024-06-19T01:25:00+00:00,2024-06-20T13:25:00+00:00,2024-06-19T01:25:00+00:00,2024-06,36.083333333333336,70.55422887148544,True,False,False,False
49083,49084,49505,-1,3531.1,105.93299999999999,3637.033,3537.04,break_even_marketable,49505.0,3537.04,True,-0.05607317832969948,-0.12279591817469585,-0.05607317832969948,-5.940000000000055,7.06814,-13.008140000000054,False,1,False,False,True,2024-06-19T02:15:00+00:00,2024-06-19T02:20:00+00:00,2024-06-20T13:25:00+00:00,2024-06-19T02:20:00+00:00,2024-06,35.166666666666664,62.860599358481245,False,False,True,True
49516,49517,49888,1,3503.68,105.11039999999998,3398.5696,3510.68736,break_even,49870.0,3530.28,True,0.15986695893080244,0.09304042530520494,0.06666666666666728,16.803680000000213,7.02416368,9.779516320000212,False,0,False,False,False,2024-06-20T14:20:00+00:00,2024-06-20T14:25:00+00:00,2024-06-21T21:20:00+00:00,2024-06-20T14:25:00+00:00,2024-06,31.0,18.843666080958613,True,False,False,False
49537,49538,49889,1,3494.11,104.8233,3389.2867,3501.0982200000003,break_even,49870.0,3530.28,True,0.20586176928221234,0.13898924084626346,0.06666666666666841,21.579110000000128,7.0097991099999994,14.569310890000128,False,0,False,False,False,2024-06-20T16:05:00+00:00,2024-06-20T16:10:00+00:00,2024-06-21T21:25:00+00:00,2024-06-20T16:10:00+00:00,2024-06,29.333333333333332,33.184618110199295,False,False,False,False
49726,49727,50017,1,3478.24,104.34719999999999,3373.8927999999996,3485.1964799999996,break_even,49870.0,3530.28,True,0.28269316282564483,0.2157438029961525,0.06666666666666503,29.498240000000123,6.98597824,22.512261760000122,False,0,False,False,False,2024-06-21T07:50:00+00:00,2024-06-21T07:55:00+00:00,2024-06-22T08:05:00+00:00,2024-06-21T07:55:00+00:00,2024-06,24.25,23.37656742238643,True,False,False,False
50245,50246,50476,-1,3515.0,105.45,3620.45,3421.04,opposite_signal_close,50340.0,3489.69,True,0.565528686581318,0.49942754860123273,0.8910384068278808,59.63499999999999,6.970365,52.66463499999999,False,0,False,False,False,2024-06-23T03:05:00+00:00,2024-06-23T03:10:00+00:00,2024-06-23T22:20:00+00:00,2024-06-23T03:10:00+00:00,2024-06,19.25,65.53755370692994,False,False,False,False
50256,50257,50476,-1,3516.69,105.5007,3622.1907,3421.04,opposite_signal_close,50340.0,3489.69,True,0.5812757640470636,0.515190373144444,0.9066290555418125,61.325000000000045,6.972055,54.35294500000005,False,0,False,False,False,2024-06-23T04:00:00+00:00,2024-06-23T04:05:00+00:00,2024-06-23T22:20:00+00:00,2024-06-23T04:05:00+00:00,2024-06,18.333333333333332,61.72256620346474,False,False,False,False
50476,50477,50610,1,3421.05,102.6315,3318.4185,3318.4185,initial_stop,,,False,-0.9999999999999996,-1.0656666666666663,-0.9999999999999996,-102.63149999999996,6.739468500000001,-109.37096849999996,False,0,False,False,False,2024-06-23T22:20:00+00:00,2024-06-23T22:25:00+00:00,2024-06-24T09:30:00+00:00,2024-06-23T22:25:00+00:00,2024-06,11.166666666666666,35.39776429236119,False,False,True,True
50561,50562,50610,1,3371.3,101.139,3270.161,3270.161,initial_stop,,,False,-1.0000000000000013,-1.065666666666668,-1.0000000000000013,-101.13900000000012,6.6414610000000005,-107.78046100000013,False,0,False,False,False,2024-06-24T05:25:00+00:00,2024-06-24T05:30:00+00:00,2024-06-24T09:30:00+00:00,2024-06-24T05:30:00+00:00,2024-06,4.083333333333333,30.99416893904953,False,False,True,False
50824,50825,51183,-1,3379.5,101.38499999999999,3480.885,3377.67,break_even_marketable,51183.0,3377.67,True,0.0180500073975433,-0.04859860926172583,0.0180500073975433,1.8299999999999272,6.75717,-4.927170000000073,False,1,False,False,True,2024-06-25T03:20:00+00:00,2024-06-25T03:25:00+00:00,2024-06-26T09:15:00+00:00,2024-06-25T03:25:00+00:00,2024-06,29.916666666666668,67.34526133581632,False,False,False,False
50958,50959,51241,-1,3402.95,102.0885,3505.0384999999997,3396.1441,break_even,51183.0,3377.67,True,0.1571474749849375,0.09063795579325577,0.06666666666666508,16.04294999999979,6.78985705,9.253092949999791,False,0,False,False,False,2024-06-25T14:30:00+00:00,2024-06-25T14:35:00+00:00,2024-06-26T14:05:00+00:00,2024-06-25T14:35:00+00:00,2024-06,23.583333333333332,70.71743978536762,True,False,False,False
51825,51826,52028,1,3416.01,102.4803,3313.5297,3408.16,break_even_marketable,52028.0,3408.16,True,-0.07660008801691998,-0.14319015459556972,-0.07660008801691998,-7.850000000000364,6.8241700000000005,-14.674170000000364,False,1,False,False,True,2024-06-28T14:45:00+00:00,2024-06-28T14:50:00+00:00,2024-06-29T07:40:00+00:00,2024-06-28T14:50:00+00:00,2024-06,16.916666666666668,34.40146181314694,False,False,False,False
52287,52288,52432,1,3361.73,100.8519,3260.8781,3417.03,opposite_signal_close,52309.0,3397.75,True,0.45274308168710836,0.3856236719387546,0.548328787063012,45.66000000000008,6.769120000000001,38.89088000000008,False,0,False,False,False,2024-06-30T05:15:00+00:00,2024-06-30T05:20:00+00:00,2024-06-30T17:20:00+00:00,2024-06-30T05:20:00+00:00,2024-06,12.083333333333334,38.813001278342036,False,False,False,False
52432,52433,52535,-1,3417.02,102.5106,3519.5306,3519.5306,initial_stop,,,False,-1.0000000000000007,-1.0676666666666674,-1.0000000000000007,-102.51060000000007,6.9365506,-109.44715060000007,False,0,False,False,False,2024-06-30T17:20:00+00:00,2024-06-30T17:25:00+00:00,2024-07-01T01:55:00+00:00,2024-06-30T17:25:00+00:00,2024-06,8.583333333333334,79.82359213295845,True,False,False,False
52450,52451,52769,-1,3424.61,102.7383,3527.3483,3456.54,break_even_marketable,52769.0,3456.54,True,-0.31078964709363344,-0.3777671034073937,-0.31078964709363344,-31.929999999999836,6.881150000000001,-38.811149999999834,False,1,False,False,True,2024-06-30T18:50:00+00:00,2024-06-30T18:55:00+00:00,2024-07-01T21:25:00+00:00,2024-06-30T18:55:00+00:00,2024-06,26.583333333333332,74.62977564857394,True,False,True,True
52494,52495,52769,-1,3453.92,103.6176,3557.5376,3456.54,break_even_marketable,52769.0,3456.54,True,-0.025285279720818576,-0.09197723166720607,-0.025285279720818576,-2.619999999999891,6.9104600000000005,-9.530459999999891,False,1,False,False,True,2024-06-30T22:30:00+00:00,2024-06-30T22:35:00+00:00,2024-07-01T21:25:00+00:00,2024-06-30T22:35:00+00:00,2024-06,22.916666666666668,74.86137239876001,True,False,False,False
52529,52530,53464,-1,3497.0,104.91,3601.91,3194.25,opposite_signal_close,52769.0,3456.54,True,1.6357353922409688,1.570704460966543,2.88580688208941,171.60500000000002,6.822395,164.78260500000002,False,0,False,False,False,2024-07-01T01:25:00+00:00,2024-07-01T01:30:00+00:00,2024-07-04T07:20:00+00:00,2024-07-01T01:30:00+00:00,2024-07,77.91666666666667,85.54391492003845,True,False,False,False
53464,53465,53537,1,3194.25,95.8275,3098.4225,3098.4225,initial_stop,,,False,-0.9999999999999987,-1.0656666666666652,-0.9999999999999987,-95.82749999999987,6.2926725,-102.12017249999987,False,0,False,False,False,2024-07-04T07:20:00+00:00,2024-07-04T07:25:00+00:00,2024-07-04T13:25:00+00:00,2024-07-04T07:25:00+00:00,2024-07,6.083333333333333,31.8384224865451,False,False,True,False
